id,title,fancy_title,slug,posts_count,reply_count,highest_post_number,image_url,created_at,last_posted_at,bumped,bumped_at,archetype,unseen,pinned,unpinned,excerpt,visible,closed,archived,bookmarked,liked,views,like_count,has_summary,last_poster_username,category_id,pinned_globally,featured_link,has_accepted_answer,posters
65504,How to load custom TorchScript ops in PyTorch Mobile?,How to load custom TorchScript ops in PyTorch Mobile?,how-to-load-custom-torchscript-ops-in-pytorch-mobile,5,0,5,,2020-01-01T09:05:44.157Z,2020-01-10T00:49:25.984Z,True,2020-01-10T00:49:25.984Z,regular,False,False,,,True,False,False,,,170,3,False,David_Reiss,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 18345, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 9889, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 616, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23420, 'primary_group_id': None}]"
64833,"Fatal signal 11 (SIGSEGV), code 1 when calling model.load()","Fatal signal 11 (SIGSEGV), code 1 when calling model.load()",fatal-signal-11-sigsegv-code-1-when-calling-model-load,8,3,9,,2019-12-23T16:13:50.236Z,2019-12-27T16:57:04.548Z,True,2019-12-27T16:57:04.548Z,regular,False,False,,,True,False,False,,,1184,1,False,Chame_call,18,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 24200, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23420, 'primary_group_id': None}]"
60846,[JIT] [Mobile] Wrong substitution of aten::to,[JIT] [Mobile] Wrong substitution of aten::to,jit-mobile-wrong-substitution-of-aten-to,4,0,4,,2019-11-13T11:09:48.829Z,2019-12-26T18:33:19.224Z,True,2019-12-26T18:33:19.224Z,regular,False,False,,,True,False,False,,,270,0,False,David_Reiss,18,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 23886, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23420, 'primary_group_id': None}]"
60759,[JIT] Scripted model aten::to failed on Mobile,[JIT] Scripted model aten::to failed on Mobile,jit-scripted-model-aten-to-failed-on-mobile,2,0,2,,2019-11-12T14:59:30.555Z,2019-12-26T18:33:07.511Z,True,2019-12-26T18:33:07.511Z,regular,False,False,,,True,False,False,,,246,0,False,David_Reiss,18,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 23886, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23420, 'primary_group_id': None}]"
64615,Model Loading issue Android,Model Loading issue Android,model-loading-issue-android,4,1,4,,2019-12-20T11:37:34.186Z,2019-12-24T00:07:38.124Z,True,2019-12-24T00:07:38.124Z,regular,False,False,,,True,False,False,,,333,0,False,David_Reiss,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 24354, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 24326, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 24102, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23420, 'primary_group_id': None}]"
63813,Strange behavior in return list tensor,Strange behavior in return list tensor,strange-behavior-in-return-list-tensor,3,0,3,,2019-12-12T03:47:52.483Z,2019-12-23T23:53:48.482Z,True,2019-12-23T23:53:48.482Z,regular,False,False,,,True,False,False,,,130,1,False,David_Reiss,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 23207, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23420, 'primary_group_id': None}]"
63965,Pytorch - ONNX - mobile vs Pytorch#jit - mobile,Pytorch - ONNX - mobile vs Pytorch#jit - mobile,pytorch-onnx-mobile-vs-pytorch-jit-mobile,2,0,2,,2019-12-13T11:32:08.997Z,2019-12-23T23:36:44.143Z,True,2019-12-23T23:36:44.143Z,regular,False,False,,,True,False,False,,,267,0,False,David_Reiss,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 24200, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23420, 'primary_group_id': None}]"
63950,[JIT] [Android] Debugging the model,[JIT] [Android] Debugging the model,jit-android-debugging-the-model,5,0,5,,2019-12-13T09:43:54.238Z,2019-12-17T20:54:57.390Z,True,2019-12-17T21:02:27.487Z,regular,False,False,,,True,False,False,,,257,0,False,IvanKobzarev,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 23886, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 24326, 'primary_group_id': None}]"
63516,Android pytorch forward() method running in a separate thread slow down UI thread,Android pytorch forward() method running in a separate thread slow down UI thread,android-pytorch-forward-method-running-in-a-separate-thread-slow-down-ui-thread,4,0,4,,2019-12-09T18:14:27.583Z,2019-12-16T20:21:34.201Z,True,2019-12-16T20:21:34.201Z,regular,False,False,,,True,False,False,,,399,3,False,IvanKobzarev,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 24200, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 24326, 'primary_group_id': None}]"
63981,RuntimeException: empty not implemented for TensorTypeSet,RuntimeException: empty not implemented for TensorTypeSet,runtimeexception-empty-not-implemented-for-tensortypeset,2,0,2,,2019-12-13T14:15:44.819Z,2019-12-13T16:52:04.221Z,True,2019-12-13T16:52:04.221Z,regular,False,False,,,True,False,False,,,451,0,False,Chame_call,18,False,,True,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 24200, 'primary_group_id': None}]"
63102,Trace ssd decode function,Trace ssd decode function,trace-ssd-decode-function,2,0,2,,2019-12-05T08:16:02.684Z,2019-12-09T21:52:08.888Z,True,2019-12-09T21:52:08.888Z,regular,False,False,,,True,False,False,,,136,1,False,David_Reiss,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 17350, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23420, 'primary_group_id': None}]"
63088,Is there a function that can replace torch.Tensor.max() at mobile android?,Is there a function that can replace torch.Tensor.max() at mobile android?,is-there-a-function-that-can-replace-torch-tensor-max-at-mobile-android,3,0,3,,2019-12-05T05:40:05.416Z,2019-12-09T21:49:52.662Z,True,2019-12-09T21:49:52.662Z,regular,False,False,,,True,False,False,,,133,0,False,David_Reiss,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 25202, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23420, 'primary_group_id': None}]"
62838,Module output slightly off on Android,Module output slightly off on Android,module-output-slightly-off-on-android,10,6,10,,2019-12-03T06:44:23.938Z,2019-12-09T19:33:15.732Z,True,2019-12-09T19:33:15.732Z,regular,False,False,,,True,False,False,,,574,3,False,David_Reiss,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 25095, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23416, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23706, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23420, 'primary_group_id': None}]"
62862,How to multiply tensor on mobile,How to multiply tensor on mobile,how-to-multiply-tensor-on-mobile,2,0,2,,2019-12-03T10:13:39.144Z,2019-12-03T19:29:00.189Z,True,2019-12-09T05:21:31.949Z,regular,False,False,,,True,False,False,,,141,1,False,David_Reiss,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 17350, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23420, 'primary_group_id': None}]"
63196,Can not create a tensor in torchscript loaded on mobile,Can not create a tensor in torchscript loaded on mobile,can-not-create-a-tensor-in-torchscript-loaded-on-mobile,2,0,2,,2019-12-06T03:36:01.191Z,2019-12-06T17:47:08.107Z,True,2019-12-06T17:47:08.107Z,regular,False,False,,,True,False,False,,,268,0,False,David_Reiss,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 23207, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23420, 'primary_group_id': None}]"
60990,Model Loading issue in android,Model Loading issue in android,model-loading-issue-in-android,10,5,10,,2019-11-14T15:13:35.986Z,2019-12-03T19:26:40.604Z,True,2019-12-03T19:26:40.604Z,regular,False,False,,,True,False,False,,,735,2,False,David_Reiss,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 24354, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23886, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 616, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 24605, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23420, 'primary_group_id': None}]"
58814,Tutorial and End to End Example for Pytorch Mobile on Android,Tutorial and End to End Example for Pytorch Mobile on Android,tutorial-and-end-to-end-example-for-pytorch-mobile-on-android,2,0,2,,2019-10-21T15:00:31.578Z,2019-12-03T10:32:06.870Z,True,2019-12-03T10:32:06.870Z,regular,False,False,,,True,False,False,,,591,5,False,Kiki_Rizki_Arpiandi,18,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 8212, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 17350, 'primary_group_id': None}]"
62444,Worse performance using PyTorch Mobile than on GPU/CPU,Worse performance using PyTorch Mobile than on GPU/CPU,worse-performance-using-pytorch-mobile-than-on-gpu-cpu,3,0,3,,2019-11-28T16:35:24.168Z,2019-12-02T22:31:32.532Z,True,2019-12-02T22:31:32.532Z,regular,False,False,,,True,False,False,,,398,0,False,IsaacBerman,18,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 24728, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 24326, 'primary_group_id': None}]"
61710,Incomprehensible behaviour,Incomprehensible behaviour,incomprehensible-behaviour,6,1,6,,2019-11-21T10:05:18.772Z,2019-11-27T16:44:44.467Z,True,2019-11-27T16:44:44.467Z,regular,False,False,,,True,False,False,,,896,4,False,IvanKobzarev,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 23886, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 24326, 'primary_group_id': None}]"
58336,Anyone tried out the PyTorch Mobile demo apps yet?,Anyone tried out the PyTorch Mobile demo apps yet?,anyone-tried-out-the-pytorch-mobile-demo-apps-yet,30,20,31,,2019-10-16T03:40:33.794Z,2019-11-22T21:37:52.681Z,True,2019-11-22T21:37:52.681Z,regular,False,False,,,True,False,False,,,1760,9,False,IsaacBerman,18,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 9889, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 8770, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23420, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 616, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 24728, 'primary_group_id': None}]"
61014,Pytorch Mobile iOS Resnet50 (Not Computing),Pytorch Mobile iOS Resnet50 (Not Computing),pytorch-mobile-ios-resnet50-not-computing,11,7,11,,2019-11-14T17:33:20.535Z,2019-11-21T00:49:20.213Z,True,2019-11-21T00:49:20.213Z,regular,False,False,,,True,False,False,,,532,1,False,David_Reiss,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 24370, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23706, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23420, 'primary_group_id': None}]"
60752,FBGEMM with PyTorch Mobile,FBGEMM with PyTorch Mobile,fbgemm-with-pytorch-mobile,6,1,6,,2019-11-12T14:15:25.786Z,2019-11-13T17:50:04.479Z,True,2019-11-13T17:50:04.479Z,regular,False,False,,,True,False,False,,,1013,4,False,supriyar,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 23653, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23263, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 24320, 'primary_group_id': None}]"
