id,title,fancy_title,slug,posts_count,reply_count,highest_post_number,image_url,created_at,last_posted_at,bumped,bumped_at,archetype,unseen,pinned,unpinned,excerpt,visible,closed,archived,bookmarked,liked,views,like_count,has_summary,last_poster_username,category_id,pinned_globally,featured_link,has_accepted_answer,posters
66229,RuntimeError: “add_cpu/sub_cpu” not implemented for ‘Half’ when using Float16/Half,RuntimeError: “add_cpu/sub_cpu” not implemented for ‘Half’ when using Float16/Half,runtimeerror-add-cpu-sub-cpu-not-implemented-for-half-when-using-float16-half,4,2,4,,2020-01-09T21:41:58.965Z,2020-01-12T09:09:30.697Z,True,2020-01-12T09:09:30.697Z,regular,False,False,,,True,False,False,,,1283,0,False,tom,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 22906, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 616, 'primary_group_id': None}]"
66332,Torch jit script method bugs: expected a value of type Tensor for argument 'self' but found Tensor[],Torch jit script method bugs: expected a value of type Tensor for argument &lsquo;self&rsquo; but found Tensor[],torch-jit-script-method-bugs-expected-a-value-of-type-tensor-for-argument-self-but-found-tensor,1,0,1,,2020-01-10T21:28:28.089Z,2020-01-10T21:28:28.187Z,True,2020-01-10T21:48:05.112Z,regular,False,False,,,True,False,False,,,181,0,False,Peter_Ham,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 2113, 'primary_group_id': None}]"
66327,torch.jit.frontend.UnsupportedNodeError: Yield aren't supported:,torch.jit.frontend.UnsupportedNodeError: Yield aren&rsquo;t supported:,torch-jit-frontend-unsupportednodeerror-yield-arent-supported,2,0,2,https://discuss.pytorch.org/uploads/default/original/3X/5/a/5a513953a1ca15ec16136b21591784dd86f63b84.png,2020-01-10T20:26:00.057Z,2020-01-10T20:55:04.228Z,True,2020-01-10T20:55:04.228Z,regular,False,False,,,True,False,False,,,289,1,False,driazati,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 17788, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14313, 'primary_group_id': None}]"
66281,JIT Trace model that computes gradients,JIT Trace model that computes gradients,jit-trace-model-that-computes-gradients,1,0,1,,2020-01-10T11:56:31.072Z,2020-01-10T11:56:31.136Z,True,2020-01-10T11:56:31.136Z,regular,False,False,,,True,False,False,,,121,0,False,mark_jimenez,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 26385, 'primary_group_id': None}]"
65700,How to change the last layer(s) of a traced torchscript model,How to change the last layer(s) of a traced torchscript model,how-to-change-the-last-layer-s-of-a-traced-torchscript-model,3,1,3,,2020-01-03T18:50:33.104Z,2020-01-07T18:48:05.813Z,True,2020-01-07T18:48:05.813Z,regular,False,False,,,True,False,False,,,411,0,False,jhhurwitz,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 26191, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 15734, 'primary_group_id': None}]"
65939,Tensor Type for torch._C.Node,Tensor Type for torch._C.Node,tensor-type-for-torch-c-node,5,2,5,,2020-01-06T21:31:27.740Z,2020-01-07T01:23:35.257Z,True,2020-01-07T01:23:35.257Z,regular,False,False,,,True,False,False,,,238,3,False,flynntax,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 22906, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}]"
65759,Does torch.jit.script support custom operators?,Does torch.jit.script support custom operators?,does-torch-jit-script-support-custom-operators,4,2,4,,2020-01-04T18:17:19.874Z,2020-01-06T19:24:54.994Z,True,2020-01-06T19:24:54.994Z,regular,False,False,,,True,False,False,,,488,5,False,driazati,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 26214, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14313, 'primary_group_id': None}]"
65719,Is it possible to plugin extra logic when serving a serialized model,Is it possible to plugin extra logic when serving a serialized model,is-it-possible-to-plugin-extra-logic-when-serving-a-serialized-model,3,0,3,,2020-01-04T01:52:28.706Z,2020-01-04T19:44:13.545Z,True,2020-01-04T19:44:13.545Z,regular,False,False,,,True,False,False,,,75,0,False,sleepy,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 26199, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}]"
65694,Result different between mobile and PC,Result different between mobile and PC,result-different-between-mobile-and-pc,4,2,4,,2020-01-03T16:30:26.730Z,2020-01-04T00:50:44.524Z,True,2020-01-04T00:50:44.524Z,regular,False,False,,,True,False,False,,,110,0,False,Ten_Canmotcai,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 26135, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 15734, 'primary_group_id': None}]"
65549,Fastai problem/Input tensor issue,Fastai problem/Input tensor issue,fastai-problem-input-tensor-issue,2,0,2,,2020-01-02T02:40:08.483Z,2020-01-02T03:55:35.317Z,True,2020-01-02T03:55:35.317Z,regular,False,False,,,True,False,False,,,170,0,False,Michael_Suo,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 26135, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14362, 'primary_group_id': None}]"
65454,Questions about Jit RNNs,Questions about Jit RNNs,questions-about-jit-rnns,1,0,1,,2019-12-31T11:28:46.649Z,2019-12-31T11:28:46.710Z,True,2020-01-01T11:18:41.133Z,regular,False,False,,,True,False,False,,,151,0,False,G.M,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 24233, 'primary_group_id': None}]"
65416,Function type in TorchScript,Function type in TorchScript,function-type-in-torchscript,3,1,3,,2019-12-31T00:19:22.185Z,2019-12-31T11:13:53.739Z,True,2019-12-31T11:13:53.739Z,regular,False,False,,,True,False,False,,,209,0,False,Enamex,13,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 775, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6092, 'primary_group_id': None}]"
65451,How to type a dynamically assigned TorchScript module to be consumed by a TorchScript function/method?,How to type a dynamically assigned TorchScript module to be consumed by a TorchScript function/method?,how-to-type-a-dynamically-assigned-torchscript-module-to-be-consumed-by-a-torchscript-function-method,1,0,1,,2019-12-31T10:45:03.087Z,2019-12-31T10:45:03.147Z,True,2019-12-31T10:45:03.147Z,regular,False,False,,,True,False,False,,,63,0,False,Enamex,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 6092, 'primary_group_id': None}]"
64713,Pytorch can not trace my onnx model (ignored a lot of layers),Pytorch can not trace my onnx model (ignored a lot of layers),pytorch-can-not-trace-my-onnx-model-ignored-a-lot-of-layers,4,1,4,,2019-12-21T14:56:13.501Z,2019-12-26T08:39:15.531Z,True,2019-12-26T08:39:15.531Z,regular,False,False,,,True,False,False,,,210,0,False,jinfagang,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 1537, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 15734, 'primary_group_id': None}]"
64860,KeyError: 'prim_Uninitialized',KeyError: &lsquo;prim_Uninitialized&rsquo;,keyerror-prim-uninitialized,2,0,2,,2019-12-24T02:46:02.213Z,2019-12-24T21:50:32.305Z,True,2019-12-24T21:50:32.305Z,regular,False,False,,,True,False,False,,,260,0,False,eellison,13,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 18345, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 15734, 'primary_group_id': None}]"
64626,Tensor.shape[0] is not supported in torchscript?,Tensor.shape[0] is not supported in torchscript?,tensor-shape-0-is-not-supported-in-torchscript,6,4,7,,2019-12-20T14:20:02.001Z,2019-12-23T00:52:05.162Z,True,2019-12-23T00:55:56.750Z,regular,False,False,,,True,False,False,,,566,0,False,dalalaa,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 18345, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23372, 'primary_group_id': None}]"
64714,What are the difference between JIT and tensor_comprehensions for custom kernels?,What are the difference between JIT and tensor_comprehensions for custom kernels?,what-are-the-difference-between-jit-and-tensor-comprehensions-for-custom-kernels,1,0,1,,2019-12-21T15:31:28.503Z,2019-12-21T15:31:28.608Z,True,2019-12-21T15:31:28.608Z,regular,False,False,,,True,False,False,,,100,0,False,Enamex,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 6092, 'primary_group_id': None}]"
64710,What's Optional[Tensor]?,What&rsquo;s Optional[Tensor]?,whats-optional-tensor,2,0,2,,2019-12-21T12:46:12.786Z,2019-12-21T14:29:19.872Z,True,2019-12-21T14:29:19.872Z,regular,False,False,,,True,False,False,,,462,1,False,huoge,13,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 18345, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23372, 'primary_group_id': None}]"
64480,What's the difference between torch.nn.Module and torch.jit.ScriptModule?,What&rsquo;s the difference between torch.nn.Module and torch.jit.ScriptModule?,whats-the-difference-between-torch-nn-module-and-torch-jit-scriptmodule,2,0,2,,2019-12-19T01:33:10.126Z,2019-12-19T18:59:05.381Z,True,2019-12-19T18:59:05.381Z,regular,False,False,,,True,False,False,,,237,1,False,driazati,13,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 18345, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14313, 'primary_group_id': None}]"
64407,How to convert decoder with attribute initialization with dictionary,How to convert decoder with attribute initialization with dictionary,how-to-convert-decoder-with-attribute-initialization-with-dictionary,2,0,2,,2019-12-18T08:25:47.257Z,2019-12-18T20:38:55.747Z,True,2019-12-18T20:38:55.747Z,regular,False,False,,,True,False,False,,,147,0,False,driazati,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 25631, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14313, 'primary_group_id': None}]"
64268,"Try to use torchscript on Dict[str, List[float]]","Try to use torchscript on Dict[str, List[float]]",try-to-use-torchscript-on-dict-str-list-float,4,1,5,,2019-12-17T03:01:47.232Z,2019-12-18T16:39:37.578Z,True,2019-12-18T19:00:28.033Z,regular,False,False,,,True,False,False,,,586,0,False,Wajahat_Akhtar,13,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 23372, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 22986, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 25631, 'primary_group_id': None}]"
64295,_register_state_dict_hook is not supported on ScriptModules,_register_state_dict_hook is not supported on ScriptModules,register-state-dict-hook-is-not-supported-on-scriptmodules,3,0,3,,2019-12-17T08:56:00.102Z,2019-12-18T03:09:46.157Z,True,2019-12-18T03:09:46.157Z,regular,False,False,,,True,False,False,,,183,1,False,ptrblck,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 8840, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 22986, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 3534, 'primary_group_id': None}]"
64239,How to convert the encoder to torch script module,How to convert the encoder to torch script module,how-to-convert-the-encoder-to-torch-script-module,7,0,7,,2019-12-16T17:09:04.454Z,2019-12-17T13:19:15.508Z,True,2019-12-17T13:19:15.508Z,regular,False,False,,,True,False,False,,,284,0,False,Wajahat_Akhtar,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 25631, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}]"
64090,"How can I use ""__cuda_array_interface__"" and tensor.requires_grad_() together?",How can I use &ldquo;__cuda_array_interface__&rdquo; and tensor.requires_grad_() together?,how-can-i-use-cuda-array-interface-and-tensor-requires-grad-together,4,2,4,,2019-12-15T05:39:12.024Z,2019-12-17T11:40:17.175Z,True,2019-12-17T11:40:17.175Z,regular,False,False,,,True,False,False,,,247,0,False,JTiC,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 19069, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 211, 'primary_group_id': None}]"
64067,Guiding the JITer to properly fusing non-contiguous map-reduce operations,Guiding the JITer to properly fusing non-contiguous map-reduce operations,guiding-the-jiter-to-properly-fusing-non-contiguous-map-reduce-operations,1,0,1,,2019-12-14T19:44:06.619Z,2019-12-14T19:44:06.673Z,True,2019-12-14T19:44:06.673Z,regular,False,False,,,True,False,False,,,80,0,False,Enamex,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 6092, 'primary_group_id': None}]"
63911,"Iterator expression is expected to be a list, iterable, or range, found value of type 'Tensor'","Iterator expression is expected to be a list, iterable, or range, found value of type &lsquo;Tensor&rsquo;",iterator-expression-is-expected-to-be-a-list-iterable-or-range-found-value-of-type-tensor,2,0,2,,2019-12-13T02:04:10.949Z,2019-12-13T02:54:12.070Z,True,2019-12-13T02:54:12.070Z,regular,False,False,,,True,False,False,,,198,0,False,wanchaol,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 18345, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 13180, 'primary_group_id': None}]"
63817,What's the difference between scriptmodule.graph() vs. scriptmodule.graph_for(),What&rsquo;s the difference between scriptmodule.graph() vs. scriptmodule.graph_for(),whats-the-difference-between-scriptmodule-graph-vs-scriptmodule-graph-for,4,1,4,,2019-12-12T04:06:24.505Z,2019-12-12T17:56:32.889Z,True,2019-12-12T17:56:32.889Z,regular,False,False,,,True,False,False,,,201,2,False,driazati,13,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 8928, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14313, 'primary_group_id': None}]"
63482,ResNet50 Multiple Output Nodes,ResNet50 Multiple Output Nodes,resnet50-multiple-output-nodes,2,0,2,,2019-12-09T13:03:00.030Z,2019-12-09T13:13:34.903Z,True,2019-12-09T13:13:34.903Z,regular,False,False,,,True,False,False,,,120,0,False,Eta_C,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 16681, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23907, 'primary_group_id': None}]"
63073,"Windows LibTorch C++ Load CUDA Module with std runtime error message ""shape [4] is invalid for input if size 40""",Windows LibTorch C++ Load CUDA Module with std runtime error message &ldquo;shape [4] is invalid for input if size 40&rdquo;,windows-libtorch-c-load-cuda-module-with-std-runtime-error-message-shape-4-is-invalid-for-input-if-size-40,5,3,5,,2019-12-05T03:32:28.674Z,2019-12-06T07:08:34.944Z,True,2019-12-06T07:08:34.944Z,regular,False,False,,,True,False,False,,,312,1,False,111158,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 23128, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}]"
63198,What is the version of pytorch and libtorch used in pytorch/extension_script ？,What is the version of pytorch and libtorch used in pytorch/extension_script ？,what-is-the-version-of-pytorch-and-libtorch-used-in-pytorch-extension-script,3,1,3,,2019-12-06T03:55:09.787Z,2019-12-06T06:27:08.094Z,True,2019-12-06T06:27:08.094Z,regular,False,False,,,True,False,False,,,170,0,False,dalalaa,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 18345, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}]"
62929,Call custom functions by jit in C++,Call custom functions by jit in C++,call-custom-functions-by-jit-in-c,5,2,5,,2019-12-03T22:46:01.690Z,2019-12-06T03:08:07.622Z,True,2019-12-06T03:08:07.622Z,regular,False,False,,,True,False,False,,,327,2,False,afshin67,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 13946, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}]"
46561,Cannot insert a Tensor that requires grad as a constant,Cannot insert a Tensor that requires grad as a constant,cannot-insert-a-tensor-that-requires-grad-as-a-constant,7,5,7,,2019-05-29T15:17:52.549Z,2019-12-05T03:06:19.407Z,True,2019-12-05T03:06:19.407Z,regular,False,False,,,True,False,False,,,2648,7,False,111199,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 19127, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 25164, 'primary_group_id': None}]"
62859,Fail to convert PyTorch module to TorchScript,Fail to convert PyTorch module to TorchScript,fail-to-convert-pytorch-module-to-torchscript,3,1,4,,2019-12-03T10:01:08.697Z,2019-12-04T02:49:39.924Z,True,2019-12-04T02:49:39.924Z,regular,False,False,,,True,False,False,,,343,2,False,herbertguoqi,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 25109, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}]"
62908,"Int?, Tensor?, types? Operator implementations","Int?, Tensor?, types? Operator implementations",int-tensor-types-operator-implementations,3,1,3,,2019-12-03T18:49:28.585Z,2019-12-03T23:49:13.456Z,True,2019-12-03T23:49:13.456Z,regular,False,False,,,True,False,False,,,271,1,False,flynntax,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 22906, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}]"
62351,Use numpy in script class (torch.jit.script),Use numpy in script class (torch.jit.script),use-numpy-in-script-class-torch-jit-script,3,1,3,,2019-11-27T22:38:18.128Z,2019-12-03T15:49:27.441Z,True,2019-12-03T15:49:27.441Z,regular,False,False,,,True,False,False,,,542,1,False,afshin67,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 13946, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}]"
62746,Unknown builtin op: aten::bool,Unknown builtin op: aten::bool,unknown-builtin-op-aten-bool,3,1,3,,2019-12-02T12:48:08.099Z,2019-12-03T00:56:47.154Z,True,2019-12-03T00:56:47.154Z,regular,False,False,,,True,False,False,,,150,1,False,dalalaa,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 18345, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}]"
62692,How to convert nms to torchscript?,How to convert nms to torchscript?,how-to-convert-nms-to-torchscript,3,1,3,,2019-12-02T00:51:57.382Z,2019-12-03T00:31:08.920Z,True,2019-12-03T00:31:08.920Z,regular,False,False,,,True,False,False,,,193,1,False,dalalaa,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 18345, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}]"
57990,Weird Error when using TorchScript,Weird Error when using TorchScript,weird-error-when-using-torchscript,4,1,4,,2019-10-11T21:21:02.499Z,2019-11-28T10:59:47.589Z,True,2019-11-28T10:59:47.589Z,regular,False,False,,,True,False,False,,,211,0,False,mllera,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 16540, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 616, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 15734, 'primary_group_id': None}]"
62389,Unknown builtin op: aten::Tensor,Unknown builtin op: aten::Tensor,unknown-builtin-op-aten-tensor,3,1,3,,2019-11-28T07:57:02.576Z,2019-11-28T08:08:27.018Z,True,2019-11-28T08:08:27.018Z,regular,False,False,,,True,False,False,,,493,0,False,dalalaa,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 18345, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}]"
61941,Is there any way to parallelize code over modules that don’t depend on each other?,Is there any way to parallelize code over modules that don’t depend on each other?,is-there-any-way-to-parallelize-code-over-modules-that-don-t-depend-on-each-other,2,0,2,,2019-11-23T08:46:35.716Z,2019-11-27T19:36:19.012Z,True,2019-11-27T19:36:19.012Z,regular,False,False,,,True,False,False,,,102,0,False,driazati,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 23637, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14313, 'primary_group_id': None}]"
61911,Multi-gpu inference with torchscript model is slow,Multi-gpu inference with torchscript model is slow,multi-gpu-inference-with-torchscript-model-is-slow,3,0,3,,2019-11-23T01:25:27.886Z,2019-11-23T02:37:13.741Z,True,2019-11-23T02:37:13.741Z,regular,False,False,,,True,False,False,,,331,1,False,Arvind_Vepa,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 18239, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}]"
61766,Why isn't torch::jit::script::Module::forward const?,Why isn&rsquo;t torch::jit::script::Module::forward const?,why-isnt-torch-forward-const,7,5,7,,2019-11-21T17:30:54.598Z,2019-11-21T20:33:47.605Z,True,2019-11-21T20:33:47.605Z,regular,False,False,,,True,False,False,,,191,0,False,kb1ooo,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 24680, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6225, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}]"
61660,Failed JIT Trace for Torch Mobile iOS (Size not specified in nn.interpolate?) (Segmentation),Failed JIT Trace for Torch Mobile iOS (Size not specified in nn.interpolate?) (Segmentation),failed-jit-trace-for-torch-mobile-ios-size-not-specified-in-nn-interpolate-segmentation,2,0,2,,2019-11-20T21:11:39.574Z,2019-11-21T20:06:15.851Z,True,2019-11-21T20:06:15.851Z,regular,False,False,,,True,False,False,,,194,0,False,driazati,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 24370, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14313, 'primary_group_id': None}]"
61720,Will torch script support typing.Union?,Will torch script support typing.Union?,will-torch-script-support-typing-union,2,0,2,,2019-11-21T10:41:24.809Z,2019-11-21T15:25:33.295Z,True,2019-11-21T15:25:33.295Z,regular,False,False,,,True,False,False,,,302,0,False,richard,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 24664, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 3718, 'primary_group_id': None}]"
61147,How can I get atttr like stride or padding of Conv2d in cpp ScriptModule,How can I get atttr like stride or padding of Conv2d in cpp ScriptModule,how-can-i-get-atttr-like-stride-or-padding-of-conv2d-in-cpp-scriptmodule,2,0,2,https://discuss.pytorch.org/uploads/default/optimized/3X/5/0/50b7501a238ae343e1737fc3787cb26cebbfcf5a_2_1024x179.png,2019-11-16T03:23:28.133Z,2019-11-18T18:47:55.776Z,True,2019-11-18T18:47:55.776Z,regular,False,False,,,True,False,False,,,131,0,False,driazati,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 24428, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14313, 'primary_group_id': None}]"
61060,The size of mobilenetv2 become much bigger when convert to torchscript model,The size of mobilenetv2 become much bigger when convert to torchscript model,the-size-of-mobilenetv2-become-much-bigger-when-convert-to-torchscript-model,3,1,3,https://discuss.pytorch.org/uploads/default/original/3X/5/0/50baae5dd0d83acf4bb1d329cab187910f14a6db.png,2019-11-15T07:34:41.337Z,2019-11-18T02:43:23.022Z,True,2019-11-18T02:43:23.022Z,regular,False,False,,,True,False,False,,,171,1,False,dalalaa,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 18345, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}]"
60926,Jit for tolist(),Jit for tolist(),jit-for-tolist,5,3,5,,2019-11-14T03:37:26.164Z,2019-11-18T01:49:25.142Z,True,2019-11-18T01:49:25.142Z,regular,False,False,,,True,False,False,,,373,2,False,huoge,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 23372, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}]"
53567,Quantization as pytorch.script graph manipulation,Quantization as pytorch.script graph manipulation,quantization-as-pytorch-script-graph-manipulation,12,5,12,,2019-08-16T22:36:52.442Z,2019-09-03T20:15:15.484Z,True,2019-11-15T07:49:31.752Z,regular,False,False,,,True,False,False,,,766,2,False,paolo.dalberto,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 20904, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14362, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 21738, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 21772, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 5111, 'primary_group_id': None}]"
60679,TorchScript register backward C++ functions,TorchScript register backward C++ functions,torchscript-register-backward-c-functions,2,0,2,,2019-11-12T01:25:16.856Z,2019-11-15T00:19:23.469Z,True,2019-11-15T00:19:23.469Z,regular,False,False,,,True,False,False,,,284,2,False,driazati,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 24121, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14313, 'primary_group_id': None}]"
60957,Jit.scripting nn.Module with function attributes,Jit.scripting nn.Module with function attributes,jit-scripting-nn-module-with-function-attributes,3,1,3,,2019-11-14T08:47:08.708Z,2019-11-14T21:53:35.544Z,True,2019-11-14T21:53:35.544Z,regular,False,False,,,True,False,False,,,291,2,False,driazati,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 24345, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14313, 'primary_group_id': None}]"
